Iteration	Posterior	Likelihood	Prior	q_01	q_10	root_frequencies[1]	root_frequencies[2]
1832	-46.24535	-49.85645	3.611094	0.03173236	0.04435	0.739633	0.260367
1833	-46.19243	-49.57437	3.381938	0.03173236	0.05711682	0.521886	0.478114
1834	-46.15616	-49.73932	3.583165	0.03173236	0.04580966	0.790995	0.209005
1835	-45.63066	-48.01898	2.388325	0.04730571	0.1033846	0.283295	0.716705
1836	-46.28998	-48.13176	1.841787	0.07053084	0.1160854	0.558834	0.441166
1837	-46.38539	-48.24746	1.86207	0.07053084	0.1144469	0.0375933	0.962407
1838	-48.38711	-48.9332	0.5460928	0.09881361	0.1955425	0.190349	0.809651
1839	-48.17459	-48.77618	0.6015938	0.09461284	0.1955425	0.454647	0.545353
1840	-47.5665	-48.46866	0.9021601	0.06193727	0.2121231	0.201626	0.798374
1841	-46.7694	-48.14077	1.371371	0.07757633	0.1469568	0.785848	0.214152
1842	-46.06862	-47.86003	1.791414	0.05118989	0.1469568	0.93329	0.0667103
1843	-45.95952	-47.78778	1.828263	0.06245741	0.1275455	0.93329	0.0667103
1844	-45.63765	-47.76731	2.129664	0.05157186	0.1177998	0.837141	0.162859
1845	-45.7273	-48.36592	2.638624	0.04730459	0.08467433	0.217671	0.782329
1846	-45.63124	-48.55668	2.925434	0.04730459	0.06522968	0.75887	0.24113
1847	-45.99225	-47.91764	1.925396	0.04730459	0.1414592	0.86866	0.13134
1848	-45.65718	-48.4837	2.826525	0.04065412	0.08051236	0.419094	0.580906
1849	-45.5327	-48.38221	2.84951	0.03953361	0.08051236	0.679845	0.320155
1850	-46.93692	-49.9172	2.980279	0.0227592	0.1011623	0.612371	0.387629
1851	-45.90598	-48.68219	2.776201	0.03225635	0.09759273	0.670671	0.329329
1852	-46.44018	-49.21563	2.775444	0.02806392	0.105621	0.0885528	0.911447
1853	-45.85803	-48.11622	2.258185	0.04203092	0.1219336	0.0885528	0.911447
1854	-46.20217	-48.61098	2.408812	0.03285939	0.1257591	0.923591	0.0764095
1855	-46.55834	-49.54529	2.986951	0.02476169	0.0962085	0.923591	0.0764095
1856	-45.78924	-47.99218	2.202943	0.04254221	0.1256656	0.923591	0.0764095
1857	-45.76059	-48.57914	2.818558	0.03726521	0.08611853	0.320792	0.679208
1858	-45.82316	-47.87712	2.053968	0.04890425	0.1280132	0.320819	0.679181
1859	-45.6732	-48.10029	2.427096	0.05127808	0.094901	0.29926	0.70074
1860	-45.61322	-47.78207	2.168852	0.04958917	0.1175034	0.882068	0.117932
1861	-45.87241	-48.22805	2.355645	0.03989119	0.1175034	0.0485931	0.951407
1862	-45.63517	-47.91339	2.278221	0.0437616	0.1175034	0.951407	0.0485931
1863	-47.5693	-48.66525	1.09595	0.09089245	0.1548058	0.312524	0.687476
1864	-48.43435	-48.83246	0.3981125	0.09089245	0.2197925	0.0959093	0.904091
1865	-46.39939	-47.87607	1.476677	0.06696542	0.1516592	0.904091	0.0959093
1866	-47.13546	-48.22441	1.088953	0.0799145	0.1691483	0.583401	0.416599
1867	-46.91643	-48.16944	1.253011	0.07798481	0.1568784	0.229133	0.770867
1868	-49.23008	-49.48736	0.2572827	0.1119415	0.2070257	0.958683	0.0413174
1869	-47.69621	-48.42866	0.7324597	0.07651126	0.2070257	0.773006	0.226994
1870	-48.21073	-48.9076	0.6968696	0.09839854	0.1819491	0.225306	0.774694
1871	-46.63871	-48.44386	1.805143	0.07681652	0.1115349	0.67927	0.32073
1872	-46.38982	-48.28887	1.899042	0.04058876	0.1552062	0.397682	0.602318
1873	-45.78915	-47.97792	2.188771	0.04676557	0.1201238	0.0177562	0.982244
1874	-46.11708	-47.89555	1.778476	0.05226539	0.1464235	0.0177562	0.982244
1875	-46.29631	-47.87678	1.58047	0.05914076	0.1535373	0.0177562	0.982244
1876	-46.29247	-47.87294	1.58047	0.05914076	0.1535373	0.0889059	0.911094
1877	-46.16521	-47.82779	1.662578	0.06519763	0.1378904	0.871331	0.128669
1878	-49.18614	-49.65983	0.473691	0.05581938	0.2643134	0.788097	0.211903
1879	-49.18811	-49.25224	0.06413369	0.09805217	0.2431668	0.807539	0.192461
1880	-48.59729	-48.97617	0.3788826	0.09805217	0.2124285	0.192461	0.807539
1881	-47.72951	-48.46131	0.7318049	0.07273506	0.2124285	0.888233	0.111767
1882	-47.0607	-48.14383	1.083132	0.0745819	0.1767614	0.167881	0.832119
1883	-48.595	-48.9545	0.3595029	0.09659453	0.2161481	0.330095	0.669905
1884	-50.05746	-50.25088	0.1934165	0.05847674	0.2882318	0.636484	0.363516
1885	-49.32369	-49.58754	0.2638576	0.1140601	0.2038767	0.472618	0.527382
1886	-49.81764	-49.70359	-0.1140513	0.1140601	0.2405796	0.806334	0.193666
1887	-49.95753	-49.76413	-0.1933988	0.1140601	0.2484464	0.64322	0.35678
1888	-48.10785	-48.67549	0.5676326	0.08974637	0.2049837	0.547409	0.452591
1889	-46.41178	-47.87909	1.467307	0.06674912	0.1527829	0.861797	0.138203
1890	-46.21336	-48.20766	1.994297	0.06674912	0.1085189	0.0831156	0.916884
1891	-46.56075	-48.09054	1.52979	0.05095809	0.170695	0.0891359	0.910864
1892	-47.02912	-48.15258	1.123459	0.07634884	0.170695	0.135819	0.864181
1893	-47.89181	-48.92165	1.029842	0.09606413	0.1545265	0.211254	0.788746
1894	-47.99297	-49.42468	1.431716	0.09606413	0.1201805	0.412341	0.587659
1895	-49.86175	-51.63526	1.773511	0.1060438	0.08389767	0.195823	0.804177
1896	-46.52214	-48.89711	2.374964	0.06750724	0.07925773	0.403986	0.596014
1897	-45.78233	-48.06654	2.284212	0.04330129	0.1177473	0.13954	0.86046
1898	-45.88764	-47.7889	1.901254	0.05294039	0.1348171	0.700088	0.299912
1899	-46.52739	-48.94286	2.415469	0.06785223	0.07609262	0.572866	0.427134
1900	-45.68885	-48.82954	3.140695	0.04315796	0.05685521	0.785892	0.214108
1901	-45.83636	-48.56717	2.730801	0.05355682	0.07056997	0.60684	0.39316
1902	-45.55388	-48.5595	3.005622	0.04686906	0.06072146	0.960931	0.0390695
1903	-45.70552	-48.08709	2.381575	0.04686906	0.1045439	0.0390695	0.960931
1904	-46.33933	-48.17858	1.839252	0.04344503	0.1554566	0.00628833	0.993712
1905	-46.28979	-47.95064	1.660856	0.05209577	0.1570613	0.209755	0.790245
1906	-45.73115	-48.39737	2.666213	0.03519706	0.1008584	0.790245	0.209755
1907	-47.10977	-48.78255	1.672777	0.03519706	0.1862578	0.634464	0.365536
1908	-46.81136	-48.91689	2.105534	0.02949853	0.1589716	0.591484	0.408516
1909	-46.49575	-48.92027	2.42452	0.02969958	0.1308057	0.591484	0.408516
1910	-45.69358	-48.20658	2.513	0.03829462	0.1075659	0.695858	0.304142
1911	-45.76634	-49.0056	3.239261	0.03149032	0.06630389	0.92843	0.0715698
1912	-45.97705	-48.97406	2.997005	0.03149032	0.08269459	0.475554	0.524446
1913	-45.99825	-48.88751	2.889264	0.03263374	0.08850764	0.264215	0.735785
1914	-46.77336	-48.40558	1.63222	0.07855637	0.1235468	0.251286	0.748714
1915	-46.58683	-48.4986	1.911768	0.07340568	0.1070577	0.0486029	0.951397
1916	-45.7141	-48.13234	2.418239	0.04844707	0.09945207	0.0486029	0.951397
1917	-45.91531	-48.11367	2.19836	0.06123031	0.09945207	0.435347	0.564653
1918	-46.051	-48.30137	2.250374	0.06589177	0.08998202	0.940884	0.059116
1919	-45.63749	-48.206	2.568509	0.04714543	0.08998202	0.308356	0.691644
1920	-45.53916	-48.03247	2.49331	0.04926924	0.09265191	0.582985	0.417015
1921	-45.6805	-48.68852	3.008017	0.04926924	0.05788869	0.942362	0.057638
1922	-45.75082	-48.73244	2.981618	0.05073248	0.05788869	0.9153	0.0847
1923	-46.5567	-48.91242	2.35572	0.06995834	0.07798703	0.735513	0.264487
1924	-46.25314	-48.15524	1.902096	0.06995834	0.1119309	0.612051	0.387949
1925	-45.82182	-48.29787	2.476056	0.03744521	0.1119309	0.46864	0.53136
1926	-45.74355	-48.32235	2.578801	0.03744521	0.1038269	0.46864	0.53136
1927	-45.67944	-48.48005	2.80061	0.03744521	0.08713868	0.46864	0.53136
1928	-45.619	-48.48174	2.862734	0.04192799	0.07622208	0.517418	0.482582
1929	-45.65091	-48.23001	2.579097	0.03980914	0.09997221	0.439389	0.560611
1930	-46.89032	-48.53404	1.643729	0.03980914	0.179797	0.65805	0.34195
1931	-47.10091	-48.37891	1.278005	0.05058437	0.1946667	0.34195	0.65805
1932	-46.13789	-47.8523	1.714408	0.06295888	0.1364907	0.259276	0.740724
1933	-48.58477	-49.26273	0.6779559	0.1055943	0.175102	0.359623	0.640377
1934	-47.53514	-49.41914	1.883999	0.0863353	0.09495371	0.640377	0.359623
1935	-45.85511	-48.24001	2.384901	0.05914908	0.08805429	0.5764	0.4236
1936	-45.78426	-48.85979	3.075534	0.04494802	0.05867862	0.654747	0.345253
1937	-46.14626	-48.26947	2.123203	0.06571017	0.09974503	0.348314	0.651686
1938	-45.61709	-48.13043	2.513342	0.04322959	0.09974503	0.348314	0.651686
1939	-45.62384	-47.82611	2.202268	0.04969733	0.1146388	0.651686	0.348314
1940	-46.85991	-48.31093	1.451018	0.04759876	0.1835692	0.499613	0.500387
1941	-47.1176	-48.15872	1.041121	0.07468834	0.1804919	0.619955	0.380045
1942	-46.4538	-48.15247	1.698678	0.04595428	0.1637179	0.32707	0.67293
1943	-46.85614	-48.07865	1.222509	0.07484239	0.1637179	0.603352	0.396648
1944	-46.42569	-48.0578	1.632106	0.04954944	0.1637179	0.110412	0.889588
1945	-46.41508	-48.02704	1.61196	0.05066739	0.1637179	0.371205	0.628795
1946	-46.47087	-47.8997	1.428827	0.06144727	0.1637179	0.928833	0.0711673
1947	-47.21925	-48.20261	0.9833578	0.07392819	0.1869016	0.204391	0.795609
1948	-46.83737	-48.44135	1.603981	0.07956591	0.1246849	0.204391	0.795609
1949	-46.56518	-47.93154	1.366353	0.06825701	0.1596908	0.795609	0.204391
1950	-46.70266	-48.00741	1.304748	0.07131858	0.1610392	0.333845	0.666155
1951	-46.38343	-47.88293	1.4995	0.05894653	0.1610392	0.920793	0.0792073
1952	-45.84326	-47.7449	1.901636	0.05894653	0.1261923	0.954537	0.045463
1953	-46.03324	-47.92086	1.88762	0.06204752	0.1231592	0.0558792	0.944121
1954	-46.23242	-47.82123	1.588818	0.06185242	0.1489049	0.752686	0.247314
1955	-45.55529	-48.03608	2.480783	0.04167269	0.1046479	0.758344	0.241656
1956	-45.92865	-48.55543	2.626782	0.03477236	0.1046479	0.241656	0.758344
1957	-45.92539	-48.19398	2.268593	0.03989864	0.1246425	0.241656	0.758344
1958	-46.06625	-48.16224	2.095991	0.04082275	0.1376064	0.579615	0.420385
1959	-46.63972	-48.50523	1.865507	0.07591047	0.1077936	0.482937	0.517063
1960	-47.37845	-48.29039	0.9119392	0.07931266	0.1862458	0.482937	0.517063
1961	-46.88446	-48.2896	1.405137	0.08036988	0.1405403	0.517063	0.482937
1962	-47.40586	-49.49954	2.09368	0.08036988	0.08568342	0.175558	0.824442
1963	-46.03488	-48.54303	2.508152	0.05809625	0.08048523	0.308693	0.691307
1964	-45.8216	-47.8433	2.021697	0.05477276	0.1220681	0.216145	0.783855
1965	-46.20673	-47.87908	1.672351	0.06667202	0.1350873	0.649375	0.350625
1966	-47.18721	-48.56692	1.379713	0.08600572	0.1359272	0.649375	0.350625
1967	-47.20318	-48.5829	1.379713	0.08600572	0.1359272	0.452365	0.547635
1968	-47.20463	-49.59932	2.394686	0.0748588	0.07039738	0.57845	0.42155
1969	-45.91373	-47.8246	1.910875	0.05136255	0.1363686	0.590157	0.409843
1970	-47.49033	-48.59405	1.103718	0.05136255	0.2099219	0.455151	0.544849
1971	-45.74134	-48.05326	2.311921	0.04082367	0.1195158	0.874168	0.125832
1972	-46.27947	-48.3458	2.066328	0.03830492	0.1446623	0.10302	0.89698
1973	-45.71203	-48.38368	2.671646	0.0381791	0.09552322	0.348044	0.651956
1974	-45.6913	-48.34037	2.649069	0.03951557	0.0951188	0.300862	0.699138
1975	-46.0536	-47.80933	1.755729	0.06148765	0.1349839	0.535529	0.464471
1976	-46.12591	-48.60463	2.478713	0.03302402	0.1196746	0.620082	0.379918
1977	-45.53206	-48.12864	2.596581	0.04199865	0.09527302	0.603818	0.396182
1978	-46.20343	-48.58189	2.378455	0.06473826	0.08204651	0.603818	0.396182
1979	-46.21649	-49.11384	2.897359	0.05373176	0.0597884	0.444826	0.555174
1980	-46.7736	-50.08683	3.313232	0.05373176	0.03734074	0.63015	0.36985
1981	-46.02478	-48.49665	2.47187	0.06035599	0.0804173	0.528951	0.471049
1982	-46.08693	-47.7764	1.689468	0.05953739	0.1434123	0.94075	0.05925
1983	-47.41949	-48.50655	1.087063	0.08794923	0.1591716	0.560168	0.439832
1984	-46.45597	-48.26781	1.811841	0.04198664	0.1604724	0.424212	0.575788
1985	-46.62133	-48.68733	2.066005	0.03293048	0.1551322	0.275989	0.724011
1986	-45.97535	-48.98797	3.012619	0.03728398	0.0725748	0.211216	0.788784
1987	-45.4667	-48.04414	2.577446	0.04680924	0.08978686	0.711088	0.288912
1988	-45.73071	-47.77334	2.042637	0.05640136	0.1180792	0.764704	0.235296
1989	-45.87879	-47.83847	1.959684	0.06141849	0.1180792	0.724129	0.275871
1990	-45.88301	-47.79024	1.907229	0.05738482	0.1278948	0.504845	0.495155
1991	-46.03508	-47.79782	1.762744	0.05738482	0.1401658	0.504845	0.495155
1992	-45.5733	-48.07465	2.501344	0.04590135	0.09673912	0.419797	0.580203
1993	-45.95291	-47.96493	2.012017	0.04590135	0.1362815	0.419797	0.580203
1994	-45.77275	-48.51171	2.738957	0.03587286	0.09420023	0.408123	0.591877
1995	-45.84652	-48.74972	2.903194	0.0317963	0.08893196	0.753694	0.246306
1996	-46.85115	-49.20903	2.357882	0.02596932	0.1448338	0.680042	0.319958
1997	-46.22264	-48.12578	1.90314	0.04362539	0.1495022	0.271298	0.728702
1998	-46.94553	-48.12482	1.179293	0.07562967	0.1665775	0.0720539	0.927946
1999	-46.10096	-48.00263	1.901668	0.06729136	0.1152506	0.73661	0.26339
2000	-46.26828	-47.87727	1.608999	0.06729136	0.1396886	0.736631	0.263369
2001	-45.94213	-47.78146	1.839334	0.05751927	0.1334257	0.56439	0.43561
2002	-45.83553	-48.21485	2.379326	0.05751927	0.09044735	0.408365	0.591635
2003	-46.03466	-47.92436	1.8897	0.04912199	0.1416521	0.136749	0.863251
2004	-46.38921	-48.04375	1.654537	0.04912199	0.1623979	0.693475	0.306525
2005	-46.42917	-48.15262	1.723448	0.04542184	0.1623979	0.789355	0.210645
2006	-46.58185	-49.01688	2.435031	0.02855117	0.1323631	0.176489	0.823511
2007	-47.68037	-49.32292	1.64255	0.027733	0.2060279	0.681683	0.318317
2008	-47.86286	-49.85866	1.995794	0.01641453	0.2060279	0.418228	0.581772
2009	-46.77997	-48.67243	1.892459	0.03424025	0.1680177	0.384919	0.615081
2010	-47.62022	-48.60346	0.9832393	0.05515945	0.2151448	0.114562	0.885438
2011	-46.38505	-47.9288	1.543754	0.05515945	0.1627823	0.885438	0.114562
2012	-45.64666	-48.01471	2.368046	0.04415731	0.1096684	0.399913	0.600087
2013	-46.08135	-48.4729	2.391546	0.05858287	0.08825248	0.0177681	0.982232
2014	-47.19073	-50.0737	2.882969	0.05858287	0.05572667	0.0177681	0.982232
2015	-46.69433	-49.64217	2.94784	0.05133964	0.05927297	0.0177681	0.982232
2016	-45.66888	-48.88625	3.217367	0.03744497	0.05927297	0.806927	0.193073
2017	-46.77405	-50.34778	3.57373	0.02311718	0.05927297	0.806927	0.193073
2018	-46.06491	-49.08265	3.017744	0.02838593	0.08671875	0.883016	0.116984
2019	-46.53791	-49.76599	3.228085	0.03470462	0.06230454	0.0442376	0.955762
2020	-45.89137	-49.33013	3.438766	0.03095126	0.0548728	0.955762	0.0442376
2021	-48.07121	-51.78423	3.713018	0.02305016	0.05124648	0.0442376	0.955762
2022	-46.0472	-49.62431	3.577104	0.03039434	0.04785892	0.955762	0.0442376
2023	-47.40843	-50.96523	3.556802	0.0290805	0.05077158	0.0442376	0.955762
2024	-45.67715	-48.65069	2.973534	0.03390356	0.08037662	0.783504	0.216496
2025	-45.90238	-47.98094	2.078567	0.0638331	0.1054919	0.880901	0.119099
2026	-45.49948	-48.36737	2.867889	0.04639659	0.07005843	0.84348	0.15652
2027	-45.52411	-48.56236	3.038253	0.03785751	0.07005843	0.84348	0.15652
2028	-45.90062	-47.91942	2.018794	0.05957566	0.1157203	0.20705	0.79295
2029	-46.21885	-47.96085	1.742001	0.04993121	0.1532863	0.333767	0.666233
2030	-46.30944	-48.1962	1.886752	0.04227704	0.1532863	0.695045	0.304955
2031	-49.02498	-50.02686	1.001886	0.03483482	0.2519173	0.215734	0.784266
2032	-48.63319	-49.91642	1.283223	0.02926032	0.2371141	0.866527	0.133473
2033	-48.80422	-49.1813	0.3770803	0.06854146	0.253449	0.783293	0.216707
2034	-47.11971	-48.2475	1.127787	0.0810389	0.1641796	0.631611	0.368389
2035	-48.50739	-48.87261	0.3652188	0.0810389	0.2363543	0.711371	0.288629
2036	-47.52716	-48.34647	0.8193153	0.07515175	0.2006453	0.237086	0.762914
2037	-46.96339	-48.16042	1.197024	0.07855944	0.1611422	0.857219	0.142781
2038	-47.29467	-48.2888	0.9941334	0.06392133	0.2003053	0.17115	0.82885
2039	-46.17279	-48.06632	1.89353	0.04455471	0.1487648	0.787298	0.212702
2040	-45.64163	-48.11781	2.476182	0.04455471	0.1006204	0.245066	0.754934
2041	-45.83079	-47.8778	2.047004	0.0581425	0.1153556	0.347221	0.652779
2042	-47.18756	-48.186	0.9984342	0.07072551	0.1899706	0.618167	0.381833
2043	-46.58599	-48.0045	1.418512	0.07235076	0.149563	0.481013	0.518987
2044	-46.92585	-48.10886	1.183014	0.0753186	0.1666537	0.327075	0.672925
2045	-47.10459	-48.14642	1.041831	0.0729758	0.1827765	0.721921	0.278079
2046	-46.44064	-48.17341	1.732773	0.07361476	0.1212108	0.658909	0.341091
2047	-46.48526	-48.32446	1.839192	0.07361476	0.1125733	0.434423	0.565577
2048	-46.4918	-48.13428	1.642483	0.07361476	0.1287075	0.39678	0.60322
2049	-46.42213	-48.31152	1.889385	0.07361476	0.1085783	0.85053	0.14947
2050	-47.96254	-49.55923	1.596695	0.09449	0.1085783	0.781595	0.218405
2051	-45.80152	-47.90253	2.101013	0.06000634	0.1085783	0.660915	0.339085
2052	-46.77637	-48.25264	1.476266	0.07805328	0.1372866	0.145723	0.854277
2053	-46.33545	-47.91066	1.575216	0.05551984	0.1594072	0.488537	0.511463
2054	-45.65178	-47.93696	2.285186	0.04569303	0.1139369	0.486894	0.513106
2055	-47.5813	-49.31434	1.733044	0.08889782	0.1038039	0.7132	0.2868
2056	-45.81094	-48.0983	2.287352	0.05814773	0.09653242	0.427827	0.572173
2057	-45.89018	-47.88223	1.992048	0.06043776	0.1167436	0.427827	0.572173
2058	-46.28092	-48.12878	1.84786	0.06959574	0.1167436	0.334197	0.665803
2059	-46.20935	-48.14969	1.940341	0.06959574	0.1093251	0.759908	0.240092
2060	-45.56761	-47.80152	2.233912	0.0516412	0.1093251	0.797904	0.202096
2061	-45.73918	-48.10073	2.361559	0.05567489	0.09407956	0.428445	0.571555
2062	-46.04879	-47.84506	1.79627	0.05236541	0.1447195	0.633302	0.366698
2063	-45.88652	-47.96675	2.08023	0.06309901	0.1062772	0.808236	0.191764
2064	-45.9956	-48.11746	2.121865	0.06309901	0.1030294	0.38036	0.61964
2065	-46.41788	-48.07199	1.654113	0.07133957	0.1305871	0.158162	0.841838
2066	-46.67353	-48.22614	1.552613	0.07660286	0.1325788	0.248835	0.751165
2067	-45.49354	-48.09654	2.602995	0.05125245	0.08209593	0.876531	0.123469
2068	-46.15826	-49.31483	3.156568	0.03014481	0.07390211	0.413453	0.586547
2069	-46.21743	-49.03453	2.8171	0.03014481	0.09834831	0.16403	0.83597
2070	-47.27446	-50.77755	3.503088	0.03358731	0.04777211	0.0468678	0.953132
2071	-46.22201	-49.26648	3.044471	0.03307732	0.07677	0.0468678	0.953132
2072	-47.22999	-49.93333	2.703335	0.02085807	0.1281994	0.953132	0.0468678
2073	-47.21663	-50.14089	2.924254	0.01346712	0.1330233	0.0387491	0.961251
2074	-46.95228	-48.96918	2.016904	0.02918087	0.1676714	0.819368	0.180632
2075	-46.88771	-48.90461	2.016904	0.02918087	0.1676714	0.27633	0.72367
2076	-46.84664	-49.10592	2.259282	0.0261851	0.1529678	0.379159	0.620841
2077	-46.83135	-49.12103	2.289673	0.02508196	0.1529678	0.0490685	0.950932
2078	-47.84751	-49.03915	1.191635	0.04117601	0.2200035	0.119272	0.880728
2079	-47.70832	-48.47003	0.7617137	0.06984372	0.21374	0.280948	0.719052
2080	-47.87172	-48.56612	0.6944049	0.06984372	0.2202459	0.235753	0.764247
2081	-47.87053	-48.56545	0.694919	0.0698099	0.2202459	0.745297	0.254703
2082	-47.99822	-48.72717	0.728954	0.09397041	0.1844138	0.353633	0.646367
2083	-48.68257	-49.02901	0.346437	0.07471496	0.2472608	0.204866	0.795134
2084	-47.2487	-48.21291	0.9642165	0.07471496	0.1876038	0.632926	0.367074
2085	-46.53335	-48.41284	1.879487	0.07471496	0.1080753	0.632926	0.367074
2086	-46.57528	-48.07506	1.499779	0.07471496	0.1394477	0.719964	0.280036
2087	-47.48053	-48.32166	0.8411312	0.07471496	0.1991856	0.662357	0.337643
2088	-46.33023	-48.12723	1.797005	0.04479558	0.1568868	0.662357	0.337643
2089	-46.30914	-48.15059	1.841442	0.04382018	0.1546128	0.395037	0.604963
2090	-47.74501	-49.12495	1.379942	0.03540444	0.213588	0.373507	0.626493
2091	-47.94109	-49.57564	1.63455	0.02510851	0.213588	0.736072	0.263928
2092	-46.06743	-48.88027	2.812835	0.03057981	0.09786145	0.54333	0.45667
2093	-47.1112	-48.60653	1.495337	0.0413408	0.1907081	0.835881	0.164119
2094	-47.05338	-48.1719	1.118519	0.0625007	0.1907081	0.456283	0.543717
2095	-45.80437	-47.75115	1.946783	0.0576619	0.1242148	0.854935	0.145065
2096	-47.53672	-49.00126	1.464542	0.08996998	0.1242148	0.0825141	0.917486
2097	-46.03762	-47.83095	1.79333	0.06059724	0.1330177	0.267341	0.732659
2098	-45.49763	-47.98181	2.484182	0.04826994	0.09470057	0.666361	0.333639
2099	-45.46525	-47.92658	2.461332	0.04368047	0.1030749	0.937826	0.062174
2100	-45.49079	-48.20152	2.71073	0.04368047	0.08445147	0.653671	0.346329
2101	-46.33075	-48.17658	1.845829	0.04321016	0.155281	0.524076	0.475924
2102	-46.22797	-47.975	1.747031	0.06924574	0.1254658	0.74684	0.25316
2103	-47.8334	-49.22318	1.389777	0.09440293	0.1254658	0.25316	0.74684
2104	-47.92694	-48.94179	1.014848	0.09669954	0.155111	0.385936	0.614064
2105	-48.47415	-48.90724	0.4330965	0.09669954	0.2089343	0.755952	0.244048
2106	-48.03549	-48.99196	0.9564771	0.04895364	0.2283862	0.475996	0.524004
2107	-46.37815	-48.19742	1.819275	0.04309342	0.1578484	0.867932	0.132068
2108	-46.75668	-48.06852	1.311833	0.0755694	0.1547746	0.867932	0.132068
2109	-47.32186	-49.65903	2.337169	0.0755694	0.07353807	0.303883	0.696117
2110	-45.78619	-48.25488	2.468686	0.05681659	0.08480611	0.582621	0.417379
2111	-45.46357	-48.10639	2.642824	0.04698081	0.08480611	0.74106	0.25894
2112	-46.34358	-48.64019	2.296619	0.06750059	0.08480611	0.565873	0.434127
2113	-46.61994	-49.1256	2.505656	0.06750059	0.07039301	0.606092	0.393908
2114	-46.02838	-48.09064	2.062259	0.0649949	0.1053314	0.563011	0.436989
2115	-45.64088	-47.99624	2.355362	0.05171653	0.09975326	0.384425	0.615575
2116	-45.39669	-48.34086	2.944166	0.04304884	0.06927577	0.980735	0.0192648
2117	-45.95342	-48.80288	2.849457	0.048025	0.06927577	0.273653	0.726347
2118	-46.43589	-48.8485	2.412605	0.06501397	0.07934304	0.273653	0.726347
2119	-45.87493	-48.71999	2.845057	0.0486025	0.06886869	0.388937	0.611063
