Iteration	Posterior	Likelihood	Prior	q_01	q_10	root_frequencies[1]	root_frequencies[2]
337	-45.56246	-48.08815	2.525683	0.05307359	0.0853217	0.79434	0.20566
338	-45.83081	-48.36784	2.537034	0.05242573	0.0853217	0.186537	0.813463
339	-45.66883	-48.22723	2.558403	0.03730233	0.1056575	0.877275	0.122725
340	-46.99026	-49.42052	2.430259	0.02245918	0.1473161	0.538471	0.461529
341	-46.89518	-49.32544	2.430259	0.02245918	0.1473161	0.0668785	0.933121
342	-47.01341	-49.943	2.929592	0.01009365	0.1473161	0.0668785	0.933121
343	-47.47039	-49.97759	2.507206	0.01365324	0.1689727	0.973351	0.0266492
344	-47.02618	-49.12051	2.09433	0.02328442	0.1752323	0.0274321	0.972568
345	-46.87403	-49.3589	2.48487	0.02328442	0.1404317	0.0274321	0.972568
346	-46.60384	-49.432	2.828154	0.0254954	0.1068713	0.802125	0.197875
347	-47.14017	-50.08399	2.943823	0.02155378	0.1068713	0.487778	0.512222
348	-45.95681	-48.21408	2.257264	0.03905082	0.1270467	0.512222	0.487778
349	-45.69587	-47.9546	2.258738	0.04402605	0.1186719	0.644956	0.355044
350	-45.90923	-48.28411	2.374881	0.03827952	0.1186719	0.217338	0.782662
351	-45.53154	-48.51207	2.980536	0.03827952	0.07330664	0.782662	0.217338
352	-45.49287	-48.08408	2.591204	0.04043694	0.0980641	0.870709	0.129291
353	-45.54568	-48.61175	3.066073	0.03767961	0.06848346	0.833143	0.166857
354	-45.61289	-47.96029	2.3474	0.05004117	0.1026727	0.403863	0.596137
355	-45.90038	-48.65733	2.756945	0.05501884	0.06721281	0.694165	0.305835
356	-45.74813	-48.36874	2.620606	0.05011542	0.08229062	0.305835	0.694165
357	-47.38922	-48.42866	1.039443	0.05735055	0.2061866	0.857987	0.142013
358	-45.86238	-47.88671	2.024329	0.05735055	0.1182692	0.142013	0.857987
359	-45.80954	-48.03343	2.223893	0.0417252	0.1252761	0.863813	0.136187
360	-45.78836	-47.80161	2.01325	0.05267992	0.1257741	0.501115	0.498885
361	-46.46678	-48.87273	2.405952	0.03022414	0.1312776	0.501115	0.498885
362	-47.23044	-49.45754	2.227097	0.01803018	0.1786696	0.45249	0.54751
363	-47.71837	-49.76249	2.044124	0.01732463	0.1981702	0.733759	0.266241
364	-47.87883	-50.13094	2.252104	0.01237597	0.1981702	0.650822	0.349178
365	-47.47669	-50.07092	2.594231	0.01049535	0.1753578	0.650822	0.349178
366	-47.10427	-49.74288	2.638616	0.02086529	0.1336363	0.48937	0.51063
367	-46.78706	-49.27733	2.490274	0.02619077	0.1329458	0.945063	0.0549366
368	-47.01435	-49.01166	1.997305	0.02619077	0.1765961	0.00685663	0.993143
369	-46.96746	-48.86713	1.899676	0.0299637	0.1765961	0.00685663	0.993143
370	-45.96653	-48.57343	2.606897	0.03257602	0.1101743	0.993143	0.00685663
371	-46.37602	-48.31635	1.940328	0.03965334	0.1532471	0.888865	0.111135
372	-46.07403	-48.12876	2.054738	0.06378133	0.1074271	0.125568	0.874432
373	-46.04147	-48.41955	2.378076	0.06378133	0.08314757	0.821575	0.178425
374	-46.10083	-47.99527	1.894438	0.04626068	0.1458429	0.590142	0.409858
375	-46.22029	-48.03794	1.817655	0.04626068	0.1525824	0.772459	0.227541
376	-48.16187	-49.13808	0.9762082	0.04626068	0.2313436	0.851311	0.148689
377	-48.2116	-49.30822	1.09662	0.04012859	0.2313436	0.173348	0.826652
378	-45.97133	-48.2041	2.232765	0.04012859	0.1272321	0.076294	0.923706
379	-45.82292	-47.85153	2.028605	0.05082481	0.1272321	0.271451	0.728549
380	-45.9362	-48.85788	2.921681	0.03833233	0.07723852	0.132858	0.867142
381	-46.30158	-49.28553	2.983946	0.02936389	0.08737144	0.132858	0.867142
382	-45.81479	-48.69078	2.875995	0.03197664	0.09061589	0.838079	0.161921
383	-46.12255	-48.70972	2.587165	0.03197664	0.1128759	0.497148	0.502852
384	-46.21386	-48.20615	1.992283	0.04100466	0.1462549	0.564706	0.435294
385	-47.20336	-48.85944	1.656086	0.03463176	0.1889976	0.979255	0.0207452
386	-47.12077	-48.68493	1.564164	0.0388755	0.1889976	0.979255	0.0207452
387	-46.45851	-47.95448	1.495972	0.05672405	0.1646944	0.075228	0.924772
388	-45.97749	-48.68412	2.706629	0.04946551	0.07710317	0.075228	0.924772
389	-46.39498	-47.99191	1.596925	0.05225688	0.1625302	0.151571	0.848429
390	-47.41651	-48.3026	0.8860871	0.07844964	0.1898215	0.181381	0.818619
391	-46.98978	-48.34185	1.352067	0.04933794	0.1898215	0.22716	0.77284
392	-48.06018	-49.38201	1.321831	0.03379844	0.2227073	0.737015	0.262985
393	-46.33908	-48.4883	2.149225	0.03560045	0.1425328	0.412058	0.587942
394	-45.88692	-48.25184	2.364923	0.03845919	0.1191759	0.362534	0.637466
395	-46.42934	-47.8979	1.468558	0.06088597	0.1609638	0.44879	0.55121
396	-46.59181	-47.95327	1.361461	0.0676521	0.1609638	0.234428	0.765572
397	-45.68107	-48.21462	2.533547	0.04975952	0.08902503	0.295878	0.704122
398	-45.56754	-48.36696	2.799419	0.04300129	0.07912593	0.556131	0.443869
399	-45.86203	-48.72422	2.862185	0.03789547	0.08203825	0.163696	0.836304
400	-45.75414	-48.37793	2.623797	0.03789547	0.09961373	0.290241	0.709759
401	-45.82945	-48.36495	2.535502	0.03665438	0.1085586	0.420265	0.579735
402	-46.19297	-48.62935	2.436389	0.03301325	0.1231759	0.420265	0.579735
403	-47.88898	-48.79994	0.9109608	0.05379486	0.2244285	0.420265	0.579735
404	-47.92298	-48.93415	1.011161	0.04818366	0.2244285	0.518438	0.481562
405	-48.04697	-48.63915	0.5921841	0.07378769	0.2244285	0.739733	0.260267
406	-48.30437	-48.75231	0.4479398	0.08121548	0.2279945	0.634247	0.365753
407	-49.02281	-49.16676	0.1439483	0.09812975	0.2351888	0.157824	0.842176
408	-47.94688	-48.56133	0.6144486	0.08313583	0.2092492	0.157824	0.842176
409	-46.70004	-48.25582	1.555783	0.07756628	0.1311281	0.450016	0.549984
410	-46.73453	-48.52354	1.789008	0.07756628	0.1119543	0.392409	0.607591
411	-46.70345	-48.27165	1.568201	0.07756628	0.1300819	0.391646	0.608354
412	-46.89649	-49.00309	2.106604	0.07756628	0.08766555	0.869298	0.130702
413	-47.35949	-49.55873	2.199234	0.07756628	0.08103588	0.08767	0.91233
414	-47.1196	-48.6714	1.551805	0.08459646	0.1231174	0.530475	0.469525
415	-47.73978	-49.8385	2.098714	0.08459646	0.08107863	0.556619	0.443381
416	-47.22267	-49.67187	2.449199	0.0723602	0.06924974	0.289556	0.710444
417	-47.16375	-49.61295	2.449199	0.0723602	0.06924974	0.374671	0.625329
418	-46.16803	-48.90853	2.740504	0.05477376	0.06855272	0.285886	0.714114
419	-46.06898	-48.80948	2.740504	0.05477376	0.06855272	0.405986	0.594014
420	-45.66152	-47.86509	2.203572	0.05477376	0.1074054	0.588485	0.411515
421	-46.14943	-48.51249	2.363052	0.03475843	0.1259586	0.233216	0.766784
422	-46.92914	-49.23813	2.30899	0.02312737	0.1562463	0.275181	0.724819
423	-46.23638	-47.96812	1.73174	0.05029678	0.1536114	0.0342545	0.965746
424	-45.84747	-47.90718	2.059706	0.05601525	0.1172226	0.0342545	0.965746
425	-45.73416	-48.80939	3.075225	0.03908984	0.06597277	0.566673	0.433327
426	-45.56858	-48.372	2.803422	0.04870958	0.07148448	0.776026	0.223974
427	-45.44682	-48.28533	2.838512	0.04681399	0.07148448	0.924346	0.0756544
428	-45.9045	-49.04694	3.14244	0.02942284	0.07608134	0.924346	0.0756544
429	-45.62249	-48.27678	2.654288	0.0532463	0.07608134	0.830221	0.169779
430	-46.04369	-48.9864	2.942709	0.03813464	0.07608134	0.0379408	0.962059
431	-46.12547	-49.4437	3.318236	0.02739947	0.06782024	0.880381	0.119619
432	-45.40556	-48.02047	2.614904	0.04723165	0.0864805	0.880381	0.119619
433	-45.63996	-48.24564	2.605677	0.04772849	0.0864805	0.360804	0.639196
434	-46.02593	-48.82677	2.800834	0.04772849	0.07286402	0.0970718	0.902928
435	-45.63023	-48.02723	2.397	0.04772849	0.1021045	0.280671	0.719329
436	-45.63729	-48.24721	2.609918	0.04772849	0.08617394	0.370655	0.629345
437	-46.34183	-48.06066	1.718838	0.04772849	0.1589276	0.265078	0.734922
438	-46.56987	-48.16586	1.59599	0.04756455	0.1702891	0.385604	0.614396
439	-48.30518	-48.74938	0.4442036	0.08247274	0.2266221	0.728395	0.271605
440	-51.42936	-50.79509	-0.6342686	0.089352	0.326225	0.205266	0.794734
441	-49.15872	-49.28446	0.1257405	0.1039612	0.229543	0.0486066	0.951393
442	-47.19082	-48.47775	1.286927	0.08487647	0.1452796	0.022444	0.977556
443	-45.7162	-48.02909	2.312895	0.05940122	0.09305648	0.917487	0.0825128
444	-45.71772	-48.03061	2.312895	0.05940122	0.09305648	0.912597	0.0874032
445	-46.14401	-47.84021	1.696204	0.05940122	0.1430224	0.0874032	0.912597
446	-46.71546	-48.38749	1.672025	0.04182851	0.1734255	0.460966	0.539034
447	-45.70991	-47.91926	2.209351	0.04493568	0.1212804	0.698752	0.301248
448	-45.78631	-48.21751	2.431205	0.05628404	0.08816798	0.464714	0.535286
449	-45.76851	-48.45408	2.68557	0.04429365	0.08540334	0.109819	0.890181
450	-45.67736	-48.1301	2.45274	0.04429365	0.1028183	0.152038	0.847962
451	-45.75538	-48.40456	2.649182	0.03482285	0.1028183	0.858851	0.141149
452	-46.12206	-48.34496	2.222899	0.06722797	0.09047478	0.950818	0.0491823
453	-46.74097	-49.26079	2.519818	0.07022739	0.06674838	0.925059	0.0749411
454	-47.51492	-49.75091	2.235984	0.07784297	0.0781903	0.0160599	0.98394
455	-46.01829	-48.39772	2.379431	0.05941815	0.08812985	0.221665	0.778335
456	-45.66284	-48.1357	2.472867	0.04338514	0.1026278	0.225288	0.774712
457	-45.75445	-47.91051	2.156067	0.05396748	0.1122809	0.191373	0.808627
458	-46.22598	-47.84023	1.614252	0.06093407	0.1479785	0.329117	0.670883
459	-47.36227	-48.32199	0.9597207	0.08260363	0.1774818	0.750294	0.249706
460	-47.03155	-48.32706	1.295512	0.08260363	0.1473097	0.735211	0.264789
461	-46.78581	-48.04838	1.262568	0.06106476	0.1794567	0.735211	0.264789
462	-45.92162	-47.80711	1.885492	0.06106476	0.1246508	0.684425	0.315575
463	-45.42367	-47.8793	2.455627	0.04859313	0.09640459	0.921984	0.0780156
464	-46.65682	-48.50776	1.850944	0.03755189	0.1651853	0.683049	0.316951
465	-45.8709	-48.22977	2.358866	0.03755189	0.1212488	0.979986	0.0200144
466	-45.87579	-48.58674	2.710949	0.0372955	0.09398479	0.0200144	0.979986
467	-45.84267	-48.57981	2.737141	0.0372955	0.0920327	0.107755	0.892245
468	-46.91696	-48.14084	1.223884	0.05893338	0.1862857	0.445594	0.554406
469	-45.77468	-47.82034	2.045653	0.05702753	0.1169755	0.543952	0.456048
470	-45.76401	-48.33586	2.571858	0.0364169	0.1061022	0.646424	0.353576
471	-46.69152	-49.47666	2.785139	0.02533812	0.1106192	0.45314	0.54686
472	-47.76928	-49.73674	1.96746	0.01802425	0.2030348	0.54725	0.45275
473	-47.48589	-48.9228	1.436901	0.03706409	0.2046535	0.371566	0.628434
474	-46.87693	-49.1988	2.321868	0.02567717	0.1486789	0.619995	0.380005
475	-45.50875	-48.176	2.667245	0.0406532	0.09201731	0.69885	0.30115
476	-45.86526	-47.90393	2.038673	0.04807801	0.1305709	0.268263	0.731737
477	-45.9307	-48.51325	2.58255	0.03501025	0.1076995	0.27688	0.72312
478	-45.72745	-47.94151	2.214062	0.05394871	0.1076995	0.250349	0.749651
479	-47.60043	-49.16566	1.565231	0.09090651	0.1149388	0.749651	0.250349
480	-45.86007	-48.07273	2.212669	0.05682153	0.1039671	0.0387877	0.961212
481	-45.75318	-47.74966	1.996479	0.05682153	0.1212765	0.870378	0.129622
482	-46.5243	-49.45351	2.929202	0.05682153	0.05474349	0.448808	0.551192
483	-45.58122	-48.2245	2.643278	0.04569394	0.08651963	0.448808	0.551192
484	-47.21235	-48.19921	0.9868583	0.0713856	0.1901226	0.235524	0.764476
485	-47.11828	-48.36994	1.251654	0.05163187	0.1953908	0.792595	0.207405
486	-46.42399	-47.91645	1.492462	0.05839512	0.1624918	0.381507	0.618493
487	-45.76705	-47.87694	2.109882	0.05839512	0.1099808	0.593851	0.406149
488	-45.95573	-47.76404	1.808312	0.05839512	0.1348211	0.772845	0.227155
489	-46.24696	-47.909	1.662043	0.06753919	0.1348211	0.541325	0.458675
490	-46.5923	-47.95537	1.363066	0.06753919	0.1609762	0.15318	0.84682
491	-47.09638	-48.25298	1.156595	0.08151827	0.1609762	0.84682	0.15318
492	-46.18608	-47.89751	1.711438	0.06537827	0.133482	0.261532	0.738468
493	-45.88627	-47.94851	2.06224	0.04499115	0.133482	0.800042	0.199958
494	-45.91765	-47.93984	2.022196	0.04710981	0.133482	0.21063	0.78937
495	-46.17677	-48.41878	2.242007	0.03618303	0.133482	0.398528	0.601472
496	-46.30869	-48.28588	1.977191	0.03973854	0.1498416	0.903817	0.0961827
497	-46.28053	-48.19338	1.91285	0.04206508	0.1513541	0.568538	0.431462
498	-45.57225	-48.10651	2.534257	0.04868094	0.09041476	0.491102	0.508898
499	-47.26156	-50.77458	3.513024	0.02376211	0.06183509	0.185736	0.814264
500	-46.57572	-49.85264	3.276914	0.02376211	0.07730965	0.867029	0.132971
501	-47.08655	-49.65044	2.563893	0.01974511	0.1431875	0.481706	0.518294
502	-47.44467	-49.1692	1.724533	0.02759527	0.1985719	0.257645	0.742355
503	-46.156	-48.76705	2.611045	0.03169084	0.1115082	0.315979	0.684021
504	-45.93962	-48.1019	2.162285	0.04179003	0.1303212	0.370337	0.629663
505	-46.20635	-49.20281	2.996462	0.02807213	0.08885621	0.620984	0.379016
506	-47.14007	-49.16137	2.0213	0.02355391	0.1812349	0.195737	0.804263
507	-46.53455	-48.94066	2.406117	0.02946347	0.1328584	0.560705	0.439295
508	-46.42912	-48.95793	2.528811	0.02946347	0.1225981	0.341112	0.658888
509	-47.20716	-48.99442	1.787266	0.02946347	0.1881737	0.292415	0.707585
510	-47.16951	-48.93162	1.762107	0.03048099	0.1881737	0.0678426	0.932157
511	-45.95504	-48.05535	2.100314	0.04396797	0.1319286	0.000333143	0.999667
512	-46.12284	-48.06777	1.944928	0.04396797	0.1452645	0.67201	0.32799
513	-46.27918	-48.12809	1.848917	0.04396797	0.153696	0.800742	0.199258
514	-45.59947	-48.58779	2.988319	0.04731331	0.06127659	0.894987	0.105013
515	-45.61001	-48.59833	2.988319	0.04731331	0.06127659	0.879528	0.120472
516	-46.00747	-48.54938	2.54191	0.05712571	0.07925954	0.321102	0.678898
517	-46.12923	-48.88479	2.755561	0.0580604	0.06402191	0.678898	0.321102
518	-46.14531	-48.88866	2.74335	0.05879604	0.06402191	0.714825	0.285175
519	-46.30626	-49.45749	3.151223	0.02923991	0.07579454	0.285175	0.714825
520	-45.59256	-48.04811	2.455549	0.04711651	0.09848322	0.375706	0.624294
521	-46.01071	-48.05632	2.045606	0.04287947	0.1384011	0.839897	0.160103
522	-46.26813	-48.7813	2.513169	0.03084904	0.1210767	0.93004	0.0699598
523	-45.84579	-48.59534	2.749549	0.03625512	0.09278382	0.183597	0.816403
524	-46.7797	-48.99833	2.218631	0.02753598	0.1533779	0.183597	0.816403
525	-46.95302	-49.03772	2.084698	0.02635883	0.1681935	0.293417	0.706583
526	-46.60851	-49.37421	2.765705	0.02635883	0.1099417	0.184318	0.815682
527	-46.64793	-49.316	2.668069	0.02635883	0.1177939	0.264616	0.735384
528	-46.75216	-49.12166	2.369504	0.02635189	0.1429226	0.0597834	0.940217
529	-46.15742	-49.29195	3.13453	0.02827456	0.0786354	0.636812	0.363188
530	-46.7073	-49.26989	2.562588	0.02627934	0.1266642	0.363188	0.636812
531	-45.59355	-48.38527	2.791718	0.04369118	0.07872217	0.514234	0.485766
532	-47.44734	-49.65314	2.205798	0.07940671	0.07872217	0.353349	0.646651
533	-45.80095	-47.80908	2.008129	0.05143264	0.1280385	0.543964	0.456036
534	-45.88622	-48.08009	2.19387	0.04157073	0.1280385	0.605988	0.394012
535	-45.77517	-48.25416	2.47899	0.03924092	0.1086867	0.248434	0.751566
536	-46.62985	-48.42567	1.79582	0.03924092	0.1669537	0.0102703	0.98973
537	-45.92181	-47.89645	1.974642	0.05002495	0.132981	0.0102703	0.98973
538	-45.39533	-48.1795	2.784167	0.03958268	0.08508049	0.987299	0.0127014
539	-46.04696	-47.79255	1.745582	0.05962305	0.138449	0.580467	0.419533
540	-45.98712	-47.80196	1.814843	0.05962305	0.1325455	0.464465	0.535535
541	-46.05267	-47.98901	1.936341	0.04666933	0.141539	0.0960948	0.903905
542	-45.69234	-48.32835	2.636005	0.05025451	0.08102666	0.436165	0.563835
543	-45.92706	-47.80073	1.873673	0.05703237	0.1312114	0.381662	0.618338
544	-48.1703	-48.72562	0.5553234	0.09178121	0.2035285	0.338565	0.661435
545	-47.91174	-48.64618	0.7344358	0.09178121	0.1866407	0.661435	0.338565
546	-49.5534	-49.51573	-0.03767115	0.1087097	0.2396576	0.588418	0.411582
547	-47.66661	-48.4505	0.7838967	0.06928341	0.212426	0.235773	0.764227
548	-47.97607	-48.57184	0.5957698	0.08211398	0.212426	0.709758	0.290242
549	-46.30191	-47.9797	1.677792	0.05092391	0.1574056	0.0742855	0.925714
550	-46.54629	-48.51284	1.966548	0.03621286	0.1574056	0.179832	0.820168
551	-47.23259	-48.79874	1.566155	0.03621286	0.1941514	0.179832	0.820168
552	-46.34348	-48.45586	2.112388	0.03621286	0.1445618	0.701518	0.298482
553	-46.38569	-48.31592	1.93023	0.03980271	0.1538682	0.46773	0.53227
554	-46.42457	-49.29844	2.873873	0.02694139	0.1002725	0.53227	0.46773
555	-47.49706	-50.4742	2.977138	0.01381712	0.127257	0.371653	0.628347
556	-47.1542	-49.99331	2.839113	0.01022975	0.1545986	0.371653	0.628347
557	-48.14786	-49.67172	1.523855	0.02542417	0.2234536	0.0430732	0.956927
558	-48.38332	-50.22559	1.84227	0.01572008	0.2234536	0.0603192	0.939681
559	-48.38929	-50.16421	1.774917	0.01748385	0.2234536	0.345401	0.654599
560	-47.01511	-49.90833	2.893219	0.009053498	0.1560574	0.116639	0.883361
561	-47.30619	-49.94307	2.636875	0.009053498	0.1793022	0.187167	0.812833
562	-47.4934	-49.98636	2.492958	0.01159048	0.1793022	0.652497	0.347503
563	-47.00409	-49.29373	2.289638	0.01979189	0.1673889	0.159208	0.840792
564	-46.37793	-48.7383	2.360371	0.03174053	0.1320302	0.670502	0.329498
565	-47.11979	-48.88483	1.765041	0.03174053	0.1850668	0.330897	0.669103
566	-47.10282	-48.79944	1.696611	0.03470267	0.1850668	0.740824	0.259176
567	-46.90928	-49.09721	2.187925	0.0256981	0.1605051	0.368756	0.631244
568	-46.97906	-49.19398	2.214924	0.0247295	0.1605051	0.627806	0.372194
569	-46.99666	-49.13948	2.14282	0.0247295	0.1670038	0.441924	0.558076
570	-47.34868	-50.05156	2.702881	0.014505	0.1481864	0.831911	0.168089
571	-48.21826	-50.11395	1.895682	0.01616954	0.2165581	0.451957	0.548043
572	-47.10883	-50.4678	3.358968	0.02175418	0.07581609	0.451957	0.548043
573	-46.51122	-50.03322	3.522007	0.03282757	0.04769813	0.410054	0.589946
574	-48.67607	-53.16138	4.485306	0.02201959	0.01941911	0.589946	0.410054
575	-48.26787	-52.83667	4.568799	0.0271037	0.01352522	0.571844	0.428156
576	-46.89186	-50.72951	3.837655	0.0401634	0.02608805	0.556151	0.443849
577	-46.56686	-50.25209	3.685226	0.0323622	0.03988193	0.556151	0.443849
578	-47.12334	-50.89348	3.770142	0.03398348	0.03420635	0.326144	0.673856
579	-47.20739	-50.94137	3.733986	0.02360002	0.04918114	0.494368	0.505632
580	-47.4269	-51.23142	3.804524	0.02360002	0.04539298	0.422138	0.577862
581	-45.79148	-48.68881	2.897337	0.03523894	0.08364013	0.426657	0.573343
582	-47.08215	-49.82699	2.744842	0.02204438	0.1216649	0.581647	0.418353
583	-46.31261	-48.27415	1.961543	0.04016279	0.1504507	0.581647	0.418353
584	-46.75193	-49.66965	2.917721	0.02490464	0.1011826	0.0756903	0.92431
585	-45.94576	-48.25106	2.305295	0.03784555	0.1251591	0.775534	0.224466
586	-45.74393	-47.9037	2.159761	0.04507459	0.1251591	0.853062	0.146938
587	-45.58731	-48.36792	2.78061	0.04507459	0.07764141	0.547766	0.452234
588	-45.81618	-48.3164	2.500226	0.03724177	0.1103512	0.452234	0.547766
589	-45.6034	-48.25295	2.64955	0.05390366	0.07562459	0.927048	0.0729523
590	-46.2772	-49.36179	3.084586	0.03207742	0.07562459	0.0729523	0.927048
591	-46.74894	-48.69657	1.947625	0.03300023	0.1655944	0.0197598	0.98024
592	-46.57313	-48.34028	1.767149	0.04137747	0.1655944	0.972716	0.0272836
593	-45.50907	-48.08359	2.574514	0.03961968	0.1006241	0.972716	0.0272836
594	-46.68178	-49.82025	3.13847	0.02649414	0.08163909	0.0272836	0.972716
595	-46.55647	-49.64932	3.092848	0.02759831	0.08279512	0.0272836	0.972716
596	-45.44793	-48.30544	2.857512	0.04736576	0.06954854	0.972716	0.0272836
597	-45.98271	-48.75965	2.776937	0.0583899	0.06233881	0.990598	0.00940155
598	-46.25461	-49.53871	3.284102	0.03579047	0.05741679	0.30785	0.69215
599	-46.90952	-49.65725	2.747724	0.06325457	0.05927003	0.30785	0.69215
600	-45.80613	-48.84398	3.037855	0.04517679	0.06070688	0.586696	0.413304
601	-45.74193	-48.58864	2.846706	0.03432651	0.08877517	0.63028	0.36972
602	-45.99991	-48.53117	2.531264	0.05390667	0.08388333	0.00780079	0.992199
603	-46.0337	-47.99009	1.956395	0.06385735	0.115176	0.287378	0.712622
604	-46.07495	-48.11254	2.037585	0.06458725	0.1077734	0.260955	0.739045
605	-46.04257	-47.918	1.875432	0.06458725	0.1208287	0.507187	0.492813
606	-45.86438	-47.92472	2.060345	0.0462917	0.1315512	0.528537	0.471463
607	-47.24399	-48.91799	1.674	0.03280023	0.191245	0.515866	0.484134
608	-46.83082	-48.89642	2.065606	0.02997573	0.1614861	0.647894	0.352106
609	-46.53947	-48.70859	2.169126	0.03238715	0.1471646	0.308555	0.691445
610	-46.06798	-48.64303	2.575051	0.03238715	0.1130712	0.691445	0.308555
611	-46.51402	-48.70343	2.189406	0.03238715	0.1453949	0.203396	0.796604
612	-46.90781	-49.35298	2.445167	0.02298962	0.1446262	0.203396	0.796604
613	-46.77195	-48.49666	1.724716	0.03937767	0.1731699	0.902518	0.0974823
614	-47.41822	-48.3893	0.9710733	0.08514732	0.1731699	0.702405	0.297595
615	-46.84066	-48.43612	1.595463	0.08059409	0.1241733	0.696615	0.303385
616	-47.37755	-48.29775	0.9202024	0.08059409	0.1837717	0.832261	0.167739
617	-49.48008	-49.66853	0.1884461	0.1158228	0.2089962	0.202754	0.797246
618	-47.56674	-48.36489	0.7981509	0.07872779	0.197723	0.797246	0.202754
619	-46.75015	-48.12283	1.372683	0.05413825	0.1799908	0.840572	0.159428
620	-46.29962	-47.87304	1.573422	0.05847868	0.155133	0.266654	0.733346
621	-47.08305	-48.54256	1.459515	0.04305667	0.1908667	0.635498	0.364502
622	-45.81326	-48.02603	2.212768	0.04331079	0.123595	0.364502	0.635498
623	-47.18611	-49.16646	1.980351	0.02528406	0.180457	0.635498	0.364502
624	-47.11042	-49.53915	2.428728	0.0158457	0.1677363	0.364502	0.635498
625	-48.78258	-50.55431	1.771729	0.0158457	0.2298503	0.671323	0.328677
